timestamp,comment,changes,build_state,tests_passed,tests_run,username_hash,lab
2019-01-17T22:56:00Z,Update README.md,2,canceled,-1,-1,40cc8a672b96683f48afed7f1eed0c50,lab1
2019-01-17T22:37:27Z,uncomment getGreeting and update readme,2,canceled,-1,-1,40cc8a672b96683f48afed7f1eed0c50,lab1
2019-01-17T22:25:56Z,Update README.md,0,canceled,-1,-1,40cc8a672b96683f48afed7f1eed0c50,lab1
2019-01-17T22:23:25Z,Update README.md,4,canceled,-1,-1,40cc8a672b96683f48afed7f1eed0c50,lab1
2018-12-25T06:38:12Z,lab 1 template,364,canceled,-1,-1,40cc8a672b96683f48afed7f1eed0c50,lab1
2019-01-18T20:48:54Z,Update README.md,2,passed,2147483647,2147483647,133a7cd336509efa39908eecea0f3bb4,lab1
2019-01-18T20:40:55Z,a summary of the changes,4,passed,2147483647,2147483647,133a7cd336509efa39908eecea0f3bb4,lab1
2019-01-17T22:35:43Z,Update README.md,2,failed,-1,-1,133a7cd336509efa39908eecea0f3bb4,lab1
2019-01-17T22:35:21Z,Update README.md,4,failed,-1,-1,133a7cd336509efa39908eecea0f3bb4,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,133a7cd336509efa39908eecea0f3bb4,lab1
2019-01-17T23:02:57Z,Add files via upload,0,failed,-1,-1,68a3333e98bc3d8a634fc30a7fa57a29,lab1
2019-01-17T22:56:24Z,Update README.md,4,failed,-1,-1,68a3333e98bc3d8a634fc30a7fa57a29,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,68a3333e98bc3d8a634fc30a7fa57a29,lab1
2019-01-26T00:07:29Z,Deleted unnecessary calculations and fixed typo in comment,18,passed,2147483647,2147483647,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-24T23:57:02Z,Part 2,20,passed,2147483647,2147483647,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-24T23:32:08Z,netPay fix pt.2,2,passed,2147483647,2147483647,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-24T23:22:39Z,Fix net pay calculation,2,failed,3,3,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-24T23:14:51Z,Part 1,21,canceled,-1,-1,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-24T22:40:57Z,Part one. netPay upgrade,44,,-1,-1,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,3e7649bdd39a61d686b7584e506d68c3,lab2
2019-01-18T02:08:37Z,Update README.md,4,passed,2147483647,2147483647,5d1fa1e1e65c8af2f85ec610679e907d,lab1
2019-01-18T01:48:30Z,uncomment getGreet method and update readme,6,canceled,-1,-1,5d1fa1e1e65c8af2f85ec610679e907d,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,5d1fa1e1e65c8af2f85ec610679e907d,lab1
2019-01-18T04:23:11Z,Update README.md,4,passed,2147483647,2147483647,29be1098ae46eb5a85c170fb362e1f92,lab1
2019-01-18T04:20:03Z,Update HelloWorld.java,2,passed,2147483647,2147483647,29be1098ae46eb5a85c170fb362e1f92,lab1
2018-12-25T06:38:12Z,lab 1 template,364,canceled,-1,-1,29be1098ae46eb5a85c170fb362e1f92,lab1
2019-01-18T03:10:54Z,Update README.md,4,passed,2147483647,2147483647,337e8932134f8a39ad98b145040da767,lab1
2019-01-18T03:09:58Z,Update HelloWorld.java,2,passed,2147483647,2147483647,337e8932134f8a39ad98b145040da767,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,337e8932134f8a39ad98b145040da767,lab1
2019-01-25T06:01:37Z,Update NetPay.java,1,passed,2147483647,2147483647,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:26:42Z,Update NetPay.java,4,passed,2147483647,2147483647,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:23:14Z,Update NetPay.java,7,failed,1,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:18:38Z,Update NetPay.java,2,failed,1,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:13:02Z,Update NetPay.java,2,failed,-1,-1,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:11:14Z,Update NetPay.java,2,failed,1,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:08:15Z,Update NetPay.java,5,failed,1,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T05:01:48Z,Update NetPay.java,8,failed,1,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T04:51:59Z,Update NetPay.java,4,failed,3,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T04:47:34Z,Update NetPay.java,2,failed,3,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T04:43:25Z,Update NetPay.java,6,canceled,-1,-1,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-22T04:26:51Z,Update NetPay.java,24,canceled,3,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,29be1098ae46eb5a85c170fb362e1f92,lab2
2019-01-19T03:43:33Z,"Test Update

changed the ""w"" in line 4 to capital ""W""",2,canceled,-1,-1,0fca04105c00aa26700609f7281519b3,lab1
2019-01-19T03:34:26Z,"lab1 file change

removed the comment on line 4 so that the program will work as intended, and will return ""Hello world.""",6,passed,2147483647,2147483647,0fca04105c00aa26700609f7281519b3,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,0fca04105c00aa26700609f7281519b3,lab1
2019-01-23T18:46:48Z,"Update NetPay.java

Fixed the rounding error on the triple digit hours.",3,passed,2147483647,2147483647,60a9b2f1b9523c710291cc35b8546c2a,lab2
2019-01-22T00:06:15Z,Update README.md,4,passed,2147483647,2147483647,60a9b2f1b9523c710291cc35b8546c2a,lab2
2019-01-22T00:01:58Z,Now the user can input the amount of hours they worked,23,passed,2147483647,2147483647,60a9b2f1b9523c710291cc35b8546c2a,lab2
2019-01-18T21:30:28Z,Fixed the rounding issue,26,passed,2147483647,2147483647,60a9b2f1b9523c710291cc35b8546c2a,lab2
2019-01-18T20:44:20Z,NetPay code,45,failed,3,3,60a9b2f1b9523c710291cc35b8546c2a,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,60a9b2f1b9523c710291cc35b8546c2a,lab2
2019-01-18T18:53:04Z,Added Build Status,4,passed,2147483647,2147483647,a28b86552d3a67e4978471b9726a8506,lab1
2019-01-18T18:41:36Z,uncomment getGreet method and update readme,6,passed,2147483647,2147483647,a28b86552d3a67e4978471b9726a8506,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,a28b86552d3a67e4978471b9726a8506,lab1
2019-01-25T21:02:08Z,Update output formatting,11,passed,2147483647,2147483647,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-24T18:43:00Z,Updated formatting error.,2,passed,2147483647,2147483647,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-24T18:28:57Z,"Allow user to input number of hours worked, fix rounding errors, and update readme.",2,passed,2147483647,2147483647,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-24T18:27:12Z,"Add user input for number of hours worked, fix rounded errors, and update readme.",48,,-1,-1,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-24T03:34:29Z,Update README.md,2,failed,2,3,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-24T03:32:49Z,Update README.md,4,canceled,-1,-1,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-24T03:22:34Z,"Calculate tax deductions, net pay, and gross pay, output values rounded to two decimal places. Update readme.",65,canceled,-1,-1,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,5d1fa1e1e65c8af2f85ec610679e907d,lab2
2019-01-25T20:05:23Z,compute net pay based on hours worked and deductions,4,passed,2147483647,2147483647,ce99cc69182cc1506ee0a60c720fabf3,lab2
2019-01-18T21:51:26Z,"calculate net pay based on hours worked, hourly wage, and withholdings",23,errored,-1,-1,ce99cc69182cc1506ee0a60c720fabf3,lab2
2019-01-18T21:17:14Z,"calculate netPay based on hourlywage, hours worked, and withholdings",41,errored,-1,-1,ce99cc69182cc1506ee0a60c720fabf3,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,ce99cc69182cc1506ee0a60c720fabf3,lab2
2019-01-26T06:26:47Z,updated main method to accept user inputs for hours per week,14,passed,2147483647,2147483647,48324a3e37553bb47c01729e0a0631cf,lab2
2019-01-26T06:05:25Z,updated readme. created netPay in accordance with part 1 of the lab.,42,passed,2147483647,2147483647,48324a3e37553bb47c01729e0a0631cf,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,48324a3e37553bb47c01729e0a0631cf,lab2
2019-01-25T19:31:17Z,"Added user input functionality, updated README.",25,passed,2147483647,2147483647,a28b86552d3a67e4978471b9726a8506,lab2
2019-01-25T19:15:44Z,returned tax percentages to expected values,16,passed,2147483647,2147483647,a28b86552d3a67e4978471b9726a8506,lab2
2019-01-25T19:07:08Z,"expanded netPay method, more details in updated README",58,passed,2147483647,2147483647,a28b86552d3a67e4978471b9726a8506,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,a28b86552d3a67e4978471b9726a8506,lab2
2019-01-18T21:23:27Z,Update README.md,4,passed,2147483647,2147483647,305377baedb159d55e5501de4e8e5165,lab1
2019-01-18T21:11:28Z,uncomment getGreet method and update readme,23,passed,2147483647,2147483647,305377baedb159d55e5501de4e8e5165,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,305377baedb159d55e5501de4e8e5165,lab1
2019-01-18T21:16:10Z,A project that returns hello world!,2,passed,2147483647,2147483647,14e5581df129337cfc974f82631290e8,lab1
2019-01-18T21:07:34Z,created program HelloWorld,4,failed,-1,-1,14e5581df129337cfc974f82631290e8,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,14e5581df129337cfc974f82631290e8,lab1
2019-01-19T03:44:13Z,Update README.md,2,passed,2147483647,2147483647,38f82453e946a5f596cab64597657a9a,lab1
2019-01-19T03:42:35Z,Update README.md,2,passed,2147483647,2147483647,38f82453e946a5f596cab64597657a9a,lab1
2019-01-19T03:28:22Z,a summary of the changes,4,passed,2147483647,2147483647,38f82453e946a5f596cab64597657a9a,lab1
2019-01-18T21:30:51Z,Update README.md,4,canceled,-1,-1,38f82453e946a5f596cab64597657a9a,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,38f82453e946a5f596cab64597657a9a,lab1
2019-01-24T21:43:32Z,Update NetPay.java,48,failed,1,3,24293e260aaec3659c4605941a804222,lab2
2019-01-24T21:31:09Z,Update README.md,4,failed,3,3,24293e260aaec3659c4605941a804222,lab2
2019-01-23T03:24:32Z,Update NetPay.java,12,failed,3,3,24293e260aaec3659c4605941a804222,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,24293e260aaec3659c4605941a804222,lab2
2019-01-25T18:43:28Z,"Take user input for number of hours worked, if postive, calculate net pay.",27,passed,2147483647,2147483647,a87288247846018b601b15b544438d20,lab2
2019-01-25T18:14:38Z,Merge branch 'master' of https://github.com/wwu-csci-145/lab2-updated-Jessica-Stillwell,4,,-1,-1,a87288247846018b601b15b544438d20,lab2
2019-01-25T00:26:45Z,Take input from user to calculate Net pay,1,,-1,-1,a87288247846018b601b15b544438d20,lab2
2019-01-25T00:22:10Z,Update README.md,2,passed,2147483647,2147483647,a87288247846018b601b15b544438d20,lab2
2019-01-25T00:19:25Z,Ask user for number of hours worked,32,,-1,-1,a87288247846018b601b15b544438d20,lab2
2019-01-24T00:50:14Z,Update README.md,2,passed,2147483647,2147483647,a87288247846018b601b15b544438d20,lab2
2019-01-24T00:45:08Z,Calculate deductions and return rounded Net pay value.,50,passed,2147483647,2147483647,a87288247846018b601b15b544438d20,lab2
2019-01-20T00:48:56Z,Calculate total net pay after deductions accounted for,72,failed,3,3,a87288247846018b601b15b544438d20,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,a87288247846018b601b15b544438d20,lab2
2019-01-19T00:41:37Z,Update README.md,4,passed,2147483647,2147483647,6e6273f995dc4bd679aa32624059cc6e,lab1
2019-01-19T00:39:38Z,Update HelloWorld.java,2,passed,2147483647,2147483647,6e6273f995dc4bd679aa32624059cc6e,lab1
2018-12-25T06:38:12Z,lab 1 template,364,failed,-1,-1,6e6273f995dc4bd679aa32624059cc6e,lab1
2019-01-25T21:50:20Z,a summary of the changes,6,passed,2147483647,2147483647,096095de56d8e7b68c88b84bc8ba16b2,lab2
2019-01-25T06:22:30Z,a summary of the changes,2,passed,2147483647,2147483647,096095de56d8e7b68c88b84bc8ba16b2,lab2
2019-01-25T06:16:49Z,a summary of the changes,2,failed,-1,-1,096095de56d8e7b68c88b84bc8ba16b2,lab2
2019-01-25T06:07:22Z,a summary of the changes,68,failed,3,3,096095de56d8e7b68c88b84bc8ba16b2,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,096095de56d8e7b68c88b84bc8ba16b2,lab2
2019-01-25T03:48:25Z,Update NetPay.java,80,failed,-1,-1,2d299427292671400eea27ff5fe92b5f,lab2
2019-01-25T03:46:17Z,Update README.md,4,failed,3,3,2d299427292671400eea27ff5fe92b5f,lab2
2019-01-25T03:45:19Z,Add files via upload,53,failed,3,3,2d299427292671400eea27ff5fe92b5f,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,2d299427292671400eea27ff5fe92b5f,lab2
2019-01-25T03:39:10Z,"added scanner to take inputs from user, and made so that it will not take a negative input for hours worked.",36,passed,2147483647,2147483647,ab822aa43b4f3233eac71b072a7c1a21,lab2
2019-01-23T22:36:59Z,added code to netpay method and updated readme,4,failed,3,3,ab822aa43b4f3233eac71b072a7c1a21,lab2
2019-01-23T22:34:40Z,added code to netpay method,45,,-1,-1,ab822aa43b4f3233eac71b072a7c1a21,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,ab822aa43b4f3233eac71b072a7c1a21,lab2
2019-01-28T03:55:49Z,attempting to resolve netPay on Travis,6,passed,2147483647,2147483647,206ba58fbac531e8e9af60a2cdf687d7,lab2
2019-01-25T01:33:13Z,"part 2 of lab 2 completed, readme file updated.",31,failed,3,3,206ba58fbac531e8e9af60a2cdf687d7,lab2
2019-01-25T00:38:38Z,"Part1 of lab2 completed, updated readme file.",86,failed,3,3,206ba58fbac531e8e9af60a2cdf687d7,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,canceled,-1,-1,206ba58fbac531e8e9af60a2cdf687d7,lab2
2019-01-24T02:59:05Z,"Updated NetPay.java and readme

Updated NetPay.java so that user input can be read, throws out erroneous data (when hours worked <= 0) and updated readme to reflect user input",37,passed,2147483647,2147483647,731012f1a69b2bb588940cbb6c0a04d9,lab2
2019-01-23T23:59:37Z,Moved NetPay.java into correct place,132,passed,2147483647,2147483647,731012f1a69b2bb588940cbb6c0a04d9,lab2
2019-01-23T23:45:35Z,"Add files via upload

Uncommented and added values for constants, gave base structure to netPay method for hard coded amount of hours, added roundOff method for rounding to 2 decimal places, updated readme",68,failed,3,3,731012f1a69b2bb588940cbb6c0a04d9,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,731012f1a69b2bb588940cbb6c0a04d9,lab2
2019-01-24T22:50:21Z,b,2,passed,2147483647,2147483647,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-23T06:09:38Z,this better be it or im going to,12,passed,2147483647,2147483647,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-23T06:01:16Z,a,8,failed,1,3,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-23T05:56:33Z,should have fixed everything,5,failed,1,3,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-23T05:52:20Z,implemented part 2,18,failed,1,3,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-23T05:38:26Z,fixed rounding,11,failed,1,3,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-23T05:31:45Z,fin,29,failed,3,3,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,9b5ce16915a6a7c5b0c7246a356f6dc6,lab2
2019-01-25T02:16:26Z,Update README.md,2,passed,2147483647,2147483647,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-25T02:15:35Z,Update README.md,1,passed,2147483647,2147483647,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-25T02:10:10Z,making it so user can input hours and resolving the returned value,2,passed,2147483647,2147483647,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-25T01:42:23Z,made it so user can input hours,13,failed,3,3,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-24T04:49:22Z,Merge branch 'master' of https://github.com/wwu-csci-145/lab2-updated-FaithStelter,4,failed,3,3,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-24T04:46:15Z,Update README.md,2,canceled,-1,-1,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-24T04:45:54Z,"Created deduction percent variables, and variable for how much each deduction would be according to hours worked. Then had code print to the screen gross pay, net pay, and deductions.",43,,-1,-1,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-24T04:42:49Z,Update README.md,4,canceled,-1,-1,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,canceled,3,3,25c0a623017143cc454d8921d67ac2a9,lab2
2019-01-28T03:59:45Z,Update README.md,2,canceled,-1,-1,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-28T03:59:28Z,Update README.md,2,canceled,-1,-1,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-28T03:34:04Z,finish second part of lab,16,passed,2147483647,2147483647,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-28T03:24:25Z,Finish second part of lab,7,canceled,-1,-1,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-28T03:07:39Z,finish second part of lab,18,passed,2147483647,2147483647,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-28T02:38:03Z,complete first part of lab,18,passed,2147483647,2147483647,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T23:10:09Z,Complete 1st half of lab,4,failed,3,3,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T22:54:37Z,"Merge branch 'master' of https://github.com/wwu-csci-145/lab2-updated-TheronSpencer
merge branch",4,failed,3,3,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T22:36:41Z,complete first half of lab,26,,-1,-1,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T22:24:20Z,Update README.md,3,passed,2147483647,2147483647,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T22:23:51Z,Update README.md,5,passed,2147483647,2147483647,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T22:17:16Z,complete first half of lab,13,passed,2147483647,2147483647,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-24T19:06:12Z,completed first half of lab,52,failed,-1,-1,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,errored,-1,-1,a3e7eddb32f7471ea7d21f19b14a144d,lab2
2019-01-25T07:28:06Z,"Part 2 Change

Changed the main function to recieve input from the user instead of providing a pre-determined value for Hours Worked.",26,failed,3,3,0fca04105c00aa26700609f7281519b3,lab2
2019-01-25T06:44:07Z,"Part 1 Change

Adding the functions that will calculate net pay and printing the results on screen. Utilizes DecimalFormat.",52,failed,3,3,0fca04105c00aa26700609f7281519b3,lab2
2019-01-12T05:01:37Z,add template,411,canceled,-1,-1,0fca04105c00aa26700609f7281519b3,lab2
2019-02-10T23:57:01Z,final,2,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-02-10T23:51:39Z,new changes,68,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-02-09T23:58:04Z,improvements,8,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-02-09T23:44:06Z,fixed(hopefully all)  bugs,38,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-02-09T22:21:21Z,new updates,99,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-02-03T08:33:25Z,Updating the Read me,4,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-02-03T08:29:18Z,first try,137,passed,2147483647,2147483647,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-01-01T22:14:04Z,add template,545,failed,8,8,bbf1dcb119b50489abcca68d39ae65e5,lab3
2019-01-28T05:38:50Z,updated code,3,failed,2,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T22:47:14Z,updated code,13,failed,2,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T22:41:34Z,updated code,19,,-1,-1,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T22:29:15Z,updated code,9,failed,2,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T22:22:36Z,updated code,18,failed,2,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T06:55:46Z,Updated code,69,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T05:05:41Z,updated code,36,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T04:14:32Z,updated code,34,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T03:51:22Z,Updated code,10,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T03:45:34Z,Updated code,26,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-27T03:35:48Z,updated code,41,canceled,-1,-1,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-24T21:58:06Z,"Updated code, read me, and added comments",28,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-24T21:31:55Z,claculates netpay using a certain number of hours,44,canceled,-1,-1,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-24T20:53:28Z,updated code and readme file,72,canceled,-1,-1,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,c5142f0abca2887dc78c0ab7ca2293d1,lab2
2019-01-25T02:22:29Z,changed main to ask user for input,24,passed,2147483647,2147483647,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-25T01:57:27Z,fixed rounding again,6,passed,2147483647,2147483647,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-25T01:50:04Z,fixed rounding,15,failed,3,3,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-25T01:38:17Z,fixed return value,2,failed,3,3,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-25T01:30:58Z,attempt #2 at decimal rounding,25,failed,3,3,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-25T01:13:45Z,fixed decimal rounding,39,failed,3,3,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-24T18:25:55Z,"calculations added, output of hours (from main), gross pay, and deductions added and update readme",57,failed,3,3,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-12T04:58:22Z,add lab 2 template,400,failed,3,3,66c09193d4c8c2ae29f04f1d0455961b,lab2
2019-01-29T06:59:27Z,done! just needs polishing.,11,passed,2147483647,2147483647,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-29T06:50:20Z,everything but remove is implimented. next push should be all functional and subsequent ones are just to tidy up.,52,passed,2147483647,2147483647,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-29T05:54:37Z,"main method works for quit, print reverse, and replace all. other methods not impimented yet",67,passed,2147483647,2147483647,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-29T02:11:59Z,Update StringManipulator.java,180,passed,2147483647,2147483647,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-28T22:12:31Z,Update README.md,6,failed,8,8,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-27T03:43:05Z,"replace all is acting really odd, but it's getting there!",19,failed,8,8,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-27T02:50:14Z,main method and reverse complete. working on replace all.,138,failed,8,8,42611a4d59ce0d7927147c9483ceccee,lab3
2019-01-01T22:14:04Z,add template,545,failed,8,8,42611a4d59ce0d7927147c9483ceccee,lab3
2019-02-03T00:24:23Z,Update README.md,2,passed,2147483647,2147483647,0756218966a3de7f262f33b4941be978,lab3
2019-02-03T00:21:24Z,Comment StringManipulator.java,5,passed,2147483647,2147483647,0756218966a3de7f262f33b4941be978,lab3
2019-02-03T00:18:54Z,Update README.md,2,passed,2147483647,2147483647,0756218966a3de7f262f33b4941be978,lab3
2019-02-03T00:17:21Z,"Update validateOccurance method

Fixed the validateOccurance method and the double printing line scanner issues.",42,passed,2147483647,2147483647,0756218966a3de7f262f33b4941be978,lab3
2019-01-27T21:52:15Z,"Update StringManipulator.java

- Code in validateString method
- Code in validateStringContainsChar method",117,failed,3,8,0756218966a3de7f262f33b4941be978,lab3
2019-01-25T04:23:37Z,"Update Readme.md and Update StringManipulator.java

- Adds in the main method
- Code for printReverse, replaceAll, replaceSIngle, and remove are coded into their respective method",100,failed,8,8,0756218966a3de7f262f33b4941be978,lab3
2019-01-01T22:14:04Z,add template,545,failed,8,8,0756218966a3de7f262f33b4941be978,lab3
2019-02-11T03:56:09Z,"Assignment, and update readme.",64,failed,-1,-1,9a71cfe42c5ab9a94cac52bd1ae6356c,lab3
2019-01-01T22:14:04Z,add template,545,failed,8,8,9a71cfe42c5ab9a94cac52bd1ae6356c,lab3
2019-01-24T23:51:22Z,c,8,passed,2147483647,2147483647,2f3994d4fa5b76d271754337724a388b,lab2
2019-01-24T21:57:01Z,"Part 2 for lab, adding user input",27,passed,2147483647,2147483647,2f3994d4fa5b76d271754337724a388b,lab2
2019-01-24T21:18:28Z,Calculate net pay/taxes payed,46,failed,1,3,2f3994d4fa5b76d271754337724a388b,lab2
2019-01-24T19:49:04Z,Update README.md,4,failed,3,3,2f3994d4fa5b76d271754337724a388b,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,2f3994d4fa5b76d271754337724a388b,lab2
2019-01-31T21:13:48Z,updated Readme,5,passed,2147483647,2147483647,c318eaefca488edec5179913655d2f1b,lab3
2019-01-31T21:09:03Z,finished main method,159,passed,2147483647,2147483647,c318eaefca488edec5179913655d2f1b,lab3
2019-01-30T18:51:55Z,Update StringManipulator.java,224,passed,2147483647,2147483647,c318eaefca488edec5179913655d2f1b,lab3
2019-01-24T21:20:23Z,created very fundamental logic for all methods,58,failed,-1,-1,c318eaefca488edec5179913655d2f1b,lab3
2019-01-01T22:14:04Z,add template,545,failed,8,8,c318eaefca488edec5179913655d2f1b,lab3
2019-01-24T21:28:59Z,wrote the code for making calculations,50,failed,-1,-1,b79d4b625d2e5bdd78ad57cf255c16af,lab2
2019-01-12T05:01:37Z,add template,411,failed,3,3,b79d4b625d2e5bdd78ad57cf255c16af,lab2
2019-01-25T04:21:54Z,"Merge branch 'master' of https://github.com/wwu-csci-145/lab2-shannon-Conroy
I accidentally edited the file on my computer rather than pulling it from github first. I did not know I would need to do that until now.",2,passed,2147483647,2147483647,fe8252ab8c3384290afd55fc3758afcc,lab2
